"","id","creator","date","publisher","subject1","title"
"4850","smithsonian8821965smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4851","smithsonian90121968smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4852","smithsonian92121972smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4853","smithsonian941341976smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4854","smithsonian94221976smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4855","smithsonian942451977smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4856","smithsonian95161978smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4857","smithsonian95191978smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4858","smithsonian96191980smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4859","smithsonian97151982smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4860","smithsonian972111983smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4861","smithsonian98181984smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4862","smithsonian98261985smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4863","smithsonian98281985smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4864","smithsonian991111986smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4865","smithsonian992111987smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4866","smithsonian99221987smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4867","smithsoniancontr141865smi","Smithsonian Institution",1848,"Washington : Smithsonian Institution",NA,"Smithsonian contributions to knowledge"
"4868","smithsoniancontr151867smi","Smithsonian Institution",1848,"Washington : Smithsonian Institution",NA,"Smithsonian contributions to knowledge"
"4869","smithsoniancontr161870smi","Smithsonian Institution",1848,"Washington : Smithsonian Institution",NA,"Smithsonian contributions to knowledge"
"4870","smithsoniancontr181873smi","Smithsonian Institution",1848,"Washington : Smithsonian Institution",NA,"Smithsonian contributions to knowledge"
"4871","smithsoniancontr201876smi","Smithsonian Institution",1848,"Washington : Smithsonian Institution",NA,"Smithsonian contributions to knowledge"
"4872","smithsoniancontr211876smi","Smithsonian Institution",1848,"Washington : Smithsonian Institution",NA,"Smithsonian contributions to knowledge"
"4873","smithsoniancontr21851smit","Smithsonian Institution",1848,"Washington : Smithsonian Institution",NA,"Smithsonian contributions to knowledge"
"4874","smithsoniancontr241885smi","Smithsonian Institution",1848,"Washington : Smithsonian Institution",NA,"Smithsonian contributions to knowledge"
"4875","smithsoniancontr261890smi","Smithsonian Institution",1848,"Washington : Smithsonian Institution",NA,"Smithsonian contributions to knowledge"
"4876","smithsoniancontr31852smit","Smithsonian Institution",1848,"Washington : Smithsonian Institution",NA,"Smithsonian contributions to knowledge"
"4877","smithsoniancontr61854smit","Smithsonian Institution",1848,"Washington : Smithsonian Institution",NA,"Smithsonian contributions to knowledge"
"4878","smithsoniancontr71855smit","Smithsonian Institution",1848,"Washington : Smithsonian Institution",NA,"Smithsonian contributions to knowledge"
"4879","smithsoniancontr8011901smit","Smithsonian Institution",1848,"Washington : Smithsonian Institution",NA,"Smithsonian contributions to knowledge"
"4880","smithsoniancontr91857smit","Smithsonian Institution",1848,"Washington : Smithsonian Institution",NA,"Smithsonian contributions to knowledge"
"4881","smithsonianfolkl00smit",NA,2004,"Washington : Center for Folklife Programs and Cultural Studies, Smithsonian Institution","Smithsonian Folklife Festival (2004 : Washington, D.C.)","Smithsonian Folklife Festival : Haiti, freedom and creativity from the mountains to the sea; Nuestra Música, music in Latino culture; Water ways, Mid-Atlantic maritime communities"
"4882","smithsoniani102211993smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4883","smithsoniani119911995smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution five year prospectus"
"4884","smithsoniani19821986smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution five year perspective"
"4885","smithsoniani19831987smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution five year perspective"
"4886","smithsoniani19841988smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution five year perspective"
"4887","smithsoniani19851989smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution five year perspective"
"4888","smithsoniani19861990smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution five year perspective"
"4889","smithsoniani19871991smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution five year perspective"
"4890","smithsoniani19881992smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution five year prospectus"
"4891","smithsoniani19891993smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution five year prospectus"
"4892","smithsoniani19901994smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution five year prospectus"
"4893","smithsoniani19911995smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution five year prospectus"
"4894","smithsoniani19921996smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution five year prospectus"
"4895","smithsoniani19931997smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution five year prospectus"
"4896","smithsoniani219911995smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution five year prospectus"
"4897","smithsoniani6131910smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4898","smithsoniani8821965smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4899","smithsoniani89121966smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4900","smithsoniani90221969smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4901","smithsoniani911121970smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4902","smithsoniani91241971smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4903","smithsoniani93111974smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4904","smithsoniani94141976smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4905","smithsoniani94221977smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4906","smithsoniani95171978smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4907","smithsoniani95251979smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4908","smithsoniani98121984smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4909","smithsonianin111262011smi",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4910","smithsonianin1970smit",NA,NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution fiscal year ... justification of estimates of appropriations to the Bureau of the Budget"
"4911","smithsonianin1972smit",NA,NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution fiscal year ... justification of estimates of appropriations to the Bureau of the Budget"
"4912","smithsonianin1973smit",NA,NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution fiscal year ... justification of estimates of appropriations to the Bureau of the Budget"
"4913","smithsonianin19801984smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution five year perspective"
"4914","smithsonianin19811985smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution five year perspective"
"4915","smithsonianin19821986smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution five year perspective"
"4916","smithsonianin19831987smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution five year perspective"
"4917","smithsonianin19841988smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution five year perspective"
"4918","smithsonianin19851989smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution five year perspective"
"4919","smithsonianin1985smit",NA,NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution fiscal year ... justification of estimates of appropriations to the Bureau of the Budget"
"4920","smithsonianin19861990smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution five year perspective"
"4921","smithsonianin1986smit",NA,NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution fiscal year ... justification of estimates of appropriations to the Bureau of the Budget"
"4922","smithsonianin19871991smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution five year perspective"
"4923","smithsonianin19881989smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution fiscal year ... unrestricted trust fund budget and recap of all nonappropriated funds"
"4924","smithsonianin19881992smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution five year prospectus"
"4925","smithsonianin19891993smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution five year prospectus"
"4926","smithsonianin19901994smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution five year prospectus"
"4927","smithsonianin19911995smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution five year prospectus"
"4928","smithsonianin19921996smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution five year prospectus"
"4929","smithsonianin19931997smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution five year prospectus"
"4930","smithsonianin19941998smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution five year prospectus"
"4931","smithsonianin19951999smit","Smithsonian Institution",NA,"[Washington, D.C.] : Smithsonian Institution","Smithsonian Institution","Smithsonian Institution five year prospectus"
"4932","smithsonianin7521939smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4933","smithsonianin7611940smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4934","smithsonianin7821945smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4935","smithsonianin7921947smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4936","smithsonianin8011948smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4937","smithsonianin8521959smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4938","smithsonianin8611960smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4939","smithsonianin86221961smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4940","smithsonianin8711962smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4941","smithsonianin8721963smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4942","smithsonianin8811964smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4943","smithsonianin89221967smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4944","smithsonianin90221969smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4945","smithsonianin91211970smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4946","smithsonianin9211972smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4947","smithsonianin92221973smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4948","smithsonianin92231973smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4949","smithsonianin92251973smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4950","smithsonianin93121974smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
"4951","smithsonianin93161974smit",NA,NA,"[Washington, D.C.] : U.S. Government Printing Office","Smithsonian Institution","[Smithsonian Institution appropriations hearings]"
